Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
254616.0,1985.37,738.86017,122.51266,1.0248677,0.91142297,20684.0,569.3743,0.86619467,0.9946775,0.48961824,0.98730296,0.010451169,0.000564169,0.41033858,0.9476874,DERMASON
254616.0,1985.37,183.60117,122.51266,1.0248677,0.91142297,20684.0,569.3743,0.86619467,0.9946775,0.9906854,0.98730296,0.010451169,0.003664972,0.97476715,0.9476874,DERMASON
254616.0,1985.37,183.60117,122.51266,1.0248677,0.21895127,263261.0,315.4356,0.5553147,0.91924614,0.9906854,0.98730296,0.010451169,0.000564169,0.41033858,0.9476874,BARBUNYA
254616.0,1985.37,183.60117,122.51266,1.0248677,0.91142297,20684.0,569.3743,0.86619467,0.9946775,0.9906854,0.6405768,0.002778013,0.003664972,0.97476715,0.99973255,BARBUNYA
20420.0,524.736,183.60117,460.1985,2.4303064,0.21895127,20684.0,161.24376,0.5553147,0.91924614,0.48961824,0.98730296,0.010451169,0.000564169,0.41033858,0.9476874,DERMASON
254616.0,524.736,738.86017,122.51266,1.0248677,0.91142297,263261.0,569.3743,0.86619467,0.9946775,0.48961824,0.98730296,0.010451169,0.003664972,0.97476715,0.9476874,DERMASON
20420.0,524.736,183.60117,460.1985,2.4303064,0.21895127,20684.0,161.24376,0.5553147,0.91924614,0.9906854,0.6405768,0.002778013,0.000564169,0.41033858,0.99973255,BARBUNYA
254616.0,1985.37,183.60117,122.51266,1.0248677,0.91142297,20684.0,569.3743,0.86619467,0.9946775,0.9906854,0.94146717,0.002778013,0.003664972,0.97476715,0.9476874,BARBUNYA
20420.0,524.736,738.86017,460.1985,2.4303064,0.21895127,20684.0,161.24376,0.5553147,0.91924614,0.48961824,0.6405768,0.002778013,0.000564169,0.41033858,0.99973255,BARBUNYA
254616.0,1985.37,738.86017,122.51266,1.0248677,0.21895127,263261.0,161.24376,0.5553147,0.9946775,0.48961824,0.98730296,0.010451169,0.000564169,0.41033858,0.9476874,DERMASON
254616.0,524.736,183.60117,122.51266,1.0248677,0.21895127,263261.0,569.3743,0.86619467,0.9946775,0.9906854,0.6405768,0.010451169,0.003664972,0.97476715,0.99973255,CALI
254616.0,524.736,183.60117,122.51266,2.4303064,0.21895127,263261.0,569.3743,0.86619467,0.91924614,0.9906854,0.6405768,0.002778013,0.003664972,0.97476715,0.99973255,BOMBAY
20420.0,1985.37,183.60117,122.51266,1.0248677,0.91142297,20684.0,569.3743,0.5553147,0.99448967,0.48961824,0.6405768,0.002778013,0.000564169,0.97476715,0.9476874,HOROZ
254616.0,524.736,738.86017,122.51266,1.0248677,0.91142297,20684.0,569.3743,0.86619467,0.9946775,0.48961824,0.98730296,0.010451169,0.003664972,0.97476715,0.9476874,DERMASON
254616.0,1985.37,183.60117,122.51266,1.0248677,0.91142297,263261.0,161.24376,0.5553147,0.9946775,0.48961824,0.98730296,0.010451169,0.000564169,0.41033858,0.9476874,DERMASON
254616.0,1985.37,183.60117,122.51266,1.0248677,0.91142297,263261.0,569.3743,0.5553147,0.9946775,0.9906854,0.98730296,0.010451169,0.000564169,0.41033858,0.99973255,BARBUNYA
20420.0,524.736,738.86017,460.1985,2.4303064,0.21895127,20684.0,565.2695,0.5553147,0.91924614,0.9906854,0.6405768,0.002778013,0.000564169,0.41033858,0.99795395,BARBUNYA
254616.0,524.736,738.86017,122.51266,2.4303064,0.21895127,20684.0,161.24376,0.5553147,0.9946775,0.48961824,0.98730296,0.010451169,0.000564169,0.41033858,0.9476874,DERMASON
254616.0,524.736,738.86017,122.51266,1.0248677,0.21895127,20684.0,569.3743,0.86619467,0.9946775,0.48961824,0.98730296,0.010451169,0.003664972,0.97476715,0.9476874,DERMASON
254616.0,1985.37,738.86017,122.51266,1.0248677,0.91142297,263261.0,161.24376,0.5553147,0.9946775,0.48961824,0.98730296,0.010451169,0.000564169,0.41033858,0.9476874,DERMASON
254616.0,1985.37,183.60117,122.51266,2.4303064,0.91142297,20684.0,569.3743,0.86619467,0.9946775,0.9906854,0.6405768,0.002778013,0.003664972,0.97476715,0.99973255,CALI
